date_of_death,new_deaths,cumulative_deaths,data_as_of,data_loaded_at
05/26/2022 12:00:00 AM,2,900,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/27/2022 12:00:00 AM,2,902,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/28/2022 12:00:00 AM,0,902,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/29/2022 12:00:00 AM,1,903,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/30/2022 12:00:00 AM,3,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/31/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/01/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/02/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/03/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/04/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/05/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/06/2022 12:00:00 AM,0,906,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/07/2022 12:00:00 AM,2,908,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/08/2022 12:00:00 AM,2,910,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/09/2022 12:00:00 AM,0,910,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/10/2022 12:00:00 AM,2,912,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/11/2022 12:00:00 AM,2,914,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/12/2022 12:00:00 AM,1,915,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/13/2022 12:00:00 AM,2,917,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/14/2022 12:00:00 AM,0,917,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/15/2022 12:00:00 AM,3,920,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/16/2022 12:00:00 AM,0,920,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/17/2022 12:00:00 AM,3,923,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/18/2022 12:00:00 AM,4,927,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/19/2022 12:00:00 AM,1,928,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/20/2022 12:00:00 AM,1,929,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/21/2022 12:00:00 AM,1,930,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/22/2022 12:00:00 AM,0,930,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/23/2022 12:00:00 AM,1,931,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/24/2022 12:00:00 AM,0,931,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/25/2022 12:00:00 AM,1,932,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/26/2022 12:00:00 AM,0,932,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/27/2022 12:00:00 AM,2,934,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/28/2022 12:00:00 AM,2,936,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/29/2022 12:00:00 AM,3,939,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/30/2022 12:00:00 AM,0,939,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/01/2022 12:00:00 AM,1,940,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/02/2022 12:00:00 AM,0,940,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/03/2022 12:00:00 AM,1,941,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/04/2022 12:00:00 AM,4,945,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/05/2022 12:00:00 AM,1,946,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/06/2022 12:00:00 AM,4,950,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/07/2022 12:00:00 AM,0,950,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/08/2022 12:00:00 AM,0,950,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/09/2022 12:00:00 AM,2,952,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/10/2022 12:00:00 AM,3,955,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/11/2022 12:00:00 AM,1,956,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/12/2022 12:00:00 AM,2,958,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/13/2022 12:00:00 AM,0,958,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/14/2022 12:00:00 AM,3,961,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/15/2022 12:00:00 AM,0,961,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/16/2022 12:00:00 AM,1,962,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/17/2022 12:00:00 AM,3,965,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/18/2022 12:00:00 AM,1,966,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/19/2022 12:00:00 AM,0,966,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/20/2022 12:00:00 AM,1,967,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/21/2022 12:00:00 AM,3,970,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/22/2022 12:00:00 AM,1,971,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/23/2022 12:00:00 AM,1,972,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/24/2022 12:00:00 AM,1,973,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/25/2022 12:00:00 AM,2,975,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/26/2022 12:00:00 AM,2,977,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/27/2022 12:00:00 AM,0,977,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/28/2022 12:00:00 AM,2,979,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/29/2022 12:00:00 AM,2,981,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/30/2022 12:00:00 AM,3,984,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/31/2022 12:00:00 AM,2,986,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/01/2022 12:00:00 AM,2,988,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/02/2022 12:00:00 AM,0,988,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/03/2022 12:00:00 AM,1,989,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/04/2022 12:00:00 AM,3,992,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/05/2022 12:00:00 AM,2,994,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/06/2022 12:00:00 AM,3,997,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/07/2022 12:00:00 AM,2,999,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/08/2022 12:00:00 AM,0,999,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/09/2022 12:00:00 AM,2,1001,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/10/2022 12:00:00 AM,1,1002,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/11/2022 12:00:00 AM,4,1006,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/12/2022 12:00:00 AM,3,1009,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/13/2022 12:00:00 AM,3,1012,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/14/2022 12:00:00 AM,2,1014,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/15/2022 12:00:00 AM,0,1014,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/16/2022 12:00:00 AM,3,1017,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/17/2022 12:00:00 AM,1,1018,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/18/2022 12:00:00 AM,1,1019,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/19/2022 12:00:00 AM,6,1025,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/20/2022 12:00:00 AM,2,1027,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/21/2022 12:00:00 AM,2,1029,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/22/2022 12:00:00 AM,2,1031,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/23/2022 12:00:00 AM,0,1031,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/24/2022 12:00:00 AM,0,1031,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/25/2022 12:00:00 AM,2,1033,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/26/2022 12:00:00 AM,2,1035,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/27/2022 12:00:00 AM,0,1035,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/28/2022 12:00:00 AM,2,1037,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/29/2022 12:00:00 AM,1,1038,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/30/2022 12:00:00 AM,1,1039,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/31/2022 12:00:00 AM,1,1040,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/01/2022 12:00:00 AM,1,1041,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/02/2022 12:00:00 AM,3,1044,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/03/2022 12:00:00 AM,1,1045,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/04/2022 12:00:00 AM,0,1045,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/05/2022 12:00:00 AM,1,1046,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/06/2022 12:00:00 AM,0,1046,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/07/2022 12:00:00 AM,1,1047,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/08/2022 12:00:00 AM,0,1047,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/09/2022 12:00:00 AM,0,1047,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/10/2022 12:00:00 AM,3,1050,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/11/2022 12:00:00 AM,1,1051,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/12/2022 12:00:00 AM,1,1052,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/13/2022 12:00:00 AM,2,1054,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/14/2022 12:00:00 AM,1,1055,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/15/2022 12:00:00 AM,1,1056,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/16/2022 12:00:00 AM,2,1058,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/17/2022 12:00:00 AM,1,1059,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/18/2022 12:00:00 AM,0,1059,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/19/2022 12:00:00 AM,2,1061,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/20/2022 12:00:00 AM,0,1061,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/21/2022 12:00:00 AM,0,1061,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/22/2022 12:00:00 AM,1,1062,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/23/2022 12:00:00 AM,2,1064,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/24/2022 12:00:00 AM,0,1064,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/25/2022 12:00:00 AM,0,1064,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/26/2022 12:00:00 AM,0,1064,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/27/2022 12:00:00 AM,1,1065,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/28/2022 12:00:00 AM,0,1065,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/29/2022 12:00:00 AM,1,1066,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/30/2022 12:00:00 AM,0,1066,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/01/2022 12:00:00 AM,1,1067,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/02/2022 12:00:00 AM,0,1067,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/03/2022 12:00:00 AM,0,1067,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/04/2022 12:00:00 AM,1,1068,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/05/2022 12:00:00 AM,0,1068,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/06/2022 12:00:00 AM,1,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/07/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/08/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/09/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/10/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/11/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/12/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/13/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/14/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/15/2022 12:00:00 AM,0,1069,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/16/2022 12:00:00 AM,1,1070,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/17/2022 12:00:00 AM,1,1071,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/18/2022 12:00:00 AM,0,1071,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/19/2022 12:00:00 AM,0,1071,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/20/2022 12:00:00 AM,0,1071,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/21/2022 12:00:00 AM,0,1071,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/22/2022 12:00:00 AM,1,1072,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/23/2022 12:00:00 AM,0,1072,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/24/2022 12:00:00 AM,0,1072,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/25/2022 12:00:00 AM,0,1072,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/26/2022 12:00:00 AM,0,1072,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/27/2022 12:00:00 AM,1,1073,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/28/2022 12:00:00 AM,1,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/29/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/30/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/31/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/01/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/02/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/03/2022 12:00:00 AM,0,1074,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/04/2022 12:00:00 AM,1,1075,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/05/2022 12:00:00 AM,0,1075,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/06/2022 12:00:00 AM,0,1075,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/07/2022 12:00:00 AM,1,1076,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/08/2022 12:00:00 AM,0,1076,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/09/2022 12:00:00 AM,0,1076,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/10/2022 12:00:00 AM,3,1079,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/11/2022 12:00:00 AM,1,1080,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/12/2022 12:00:00 AM,1,1081,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/13/2022 12:00:00 AM,1,1082,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/14/2022 12:00:00 AM,1,1083,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/15/2022 12:00:00 AM,1,1084,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/16/2022 12:00:00 AM,1,1085,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/17/2022 12:00:00 AM,0,1085,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/18/2022 12:00:00 AM,3,1088,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/19/2022 12:00:00 AM,0,1088,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/20/2022 12:00:00 AM,0,1088,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/21/2022 12:00:00 AM,0,1088,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/22/2022 12:00:00 AM,2,1090,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/23/2022 12:00:00 AM,0,1090,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/24/2022 12:00:00 AM,1,1091,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/25/2022 12:00:00 AM,2,1093,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/26/2022 12:00:00 AM,0,1093,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/27/2022 12:00:00 AM,1,1094,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/28/2022 12:00:00 AM,0,1094,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/29/2022 12:00:00 AM,1,1095,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/30/2022 12:00:00 AM,0,1095,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/01/2022 12:00:00 AM,1,1096,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/02/2022 12:00:00 AM,1,1097,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/03/2022 12:00:00 AM,1,1098,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/04/2022 12:00:00 AM,2,1100,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/05/2022 12:00:00 AM,1,1101,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/06/2022 12:00:00 AM,0,1101,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/07/2022 12:00:00 AM,0,1101,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/08/2022 12:00:00 AM,0,1101,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/09/2022 12:00:00 AM,3,1104,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/10/2022 12:00:00 AM,2,1106,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/11/2022 12:00:00 AM,2,1108,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/12/2022 12:00:00 AM,0,1108,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/13/2022 12:00:00 AM,4,1112,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/14/2022 12:00:00 AM,0,1112,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/15/2022 12:00:00 AM,1,1113,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/16/2022 12:00:00 AM,0,1113,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/17/2022 12:00:00 AM,1,1114,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/18/2022 12:00:00 AM,2,1116,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/19/2022 12:00:00 AM,2,1118,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/20/2022 12:00:00 AM,4,1122,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/21/2022 12:00:00 AM,3,1125,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/22/2022 12:00:00 AM,2,1127,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/23/2022 12:00:00 AM,5,1132,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/24/2022 12:00:00 AM,3,1135,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/25/2022 12:00:00 AM,1,1136,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/26/2022 12:00:00 AM,2,1138,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/27/2022 12:00:00 AM,2,1140,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/28/2022 12:00:00 AM,1,1141,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/29/2022 12:00:00 AM,2,1143,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/30/2022 12:00:00 AM,3,1146,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
12/31/2022 12:00:00 AM,2,1148,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/01/2023 12:00:00 AM,1,1149,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/02/2023 12:00:00 AM,0,1149,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/03/2023 12:00:00 AM,1,1150,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/04/2023 12:00:00 AM,1,1151,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/05/2023 12:00:00 AM,1,1152,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/06/2023 12:00:00 AM,1,1153,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/07/2023 12:00:00 AM,2,1155,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/08/2023 12:00:00 AM,1,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/09/2023 12:00:00 AM,0,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/10/2023 12:00:00 AM,0,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/11/2023 12:00:00 AM,0,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/12/2023 12:00:00 AM,0,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/13/2023 12:00:00 AM,0,1156,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/14/2023 12:00:00 AM,1,1157,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/15/2023 12:00:00 AM,0,1157,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/16/2023 12:00:00 AM,1,1158,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/17/2023 12:00:00 AM,0,1158,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/18/2023 12:00:00 AM,0,1158,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/19/2023 12:00:00 AM,1,1159,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/20/2023 12:00:00 AM,2,1161,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/21/2023 12:00:00 AM,0,1161,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/22/2023 12:00:00 AM,3,1164,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/23/2023 12:00:00 AM,1,1165,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/24/2023 12:00:00 AM,0,1165,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/25/2023 12:00:00 AM,1,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/26/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/27/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/28/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/29/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/30/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
01/31/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/01/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/02/2023 12:00:00 AM,0,1166,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/03/2023 12:00:00 AM,1,1167,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/04/2023 12:00:00 AM,1,1168,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/05/2023 12:00:00 AM,0,1168,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/06/2023 12:00:00 AM,1,1169,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/07/2023 12:00:00 AM,1,1170,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/08/2023 12:00:00 AM,1,1171,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/09/2023 12:00:00 AM,0,1171,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/10/2023 12:00:00 AM,0,1171,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/11/2023 12:00:00 AM,1,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/12/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/13/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
