gpf_id,variable,cnty_abbr,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
24-0-ABAG2021-single_family_dwelling_units,SFDU,CC,0.9606421212014375,0.9662646753155179,0.9718872294295983,0.9775097835436786,0.983132337657759,0.9887548917718393,0.9943774458859196,1.0,1.0056225541140802,1.0112451082281608,1.016867662342241,1.0224902164563212,1.0281127705704016,1.033735324684482,1.0393578787985625,1.0449804329126426,1.050602987026723,1.0562255411408035,1.0618480952548837,1.0674706493689643,1.0730932034830445,1.0804555742512958,1.0878179450195473,1.0951803157877988,1.1025426865560501,1.1099050573243017,1.117267428092553,1.1246297988608043,1.1319921696290556,1.139354540397307,1.1467169111655584,1.15407928193381,1.1614416527020612,1.1688040234703128,1.1761663942385643,1.1835287650068156
24-0-ABAG2021-single_family_dwelling_units,SFDU,SOL,0.9651161298476868,0.9700995398694459,0.9750829498912048,0.9800663599129639,0.9850497699347228,0.990033179956482,0.9950165899782409,1.0,1.004983410021759,1.0099668200435181,1.014950230065277,1.019933640087036,1.0249170501087952,1.0299004601305541,1.0348838701523133,1.0398672801740723,1.0448506901958312,1.0498341002175902,1.0548175102393493,1.0598009202611083,1.0647843302828675,1.0762729014377537,1.08776147259264,1.0992500437475266,1.110738614902413,1.1222271860572992,1.1337157572121856,1.1452043283670723,1.1566928995219585,1.168181470676845,1.1796700418317314,1.1911586129866178,1.202647184141504,1.2141357552963905,1.225624326451277,1.2371128976061632
24-0-ABAG2021-single_family_dwelling_units,SFDU,NAP,0.9801392829507352,0.9829765282434872,0.9858137735362393,0.9886510188289916,0.9914882641217437,0.9943255094144958,0.9971627547072479,1.0,1.0028372452927523,1.0056744905855044,1.0085117358782565,1.0113489811710086,1.0141862264637607,1.017023471756513,1.019860717049265,1.0226979623420172,1.0255352076347692,1.0283724529275213,1.0312096982202736,1.0340469435130257,1.0368841888057778,1.039350634052928,1.041817079300078,1.0442835245472282,1.0467499697943783,1.0492164150415284,1.0516828602886785,1.0541493055358289,1.0566157507829792,1.0590821960301293,1.0615486412772794,1.0640150865244296,1.0664815317715797,1.0689479770187298,1.07141442226588,1.0738808675130302
24-0-ABAG2021-single_family_dwelling_units,SFDU,SON,0.9863398997170025,0.9882913426145735,0.9902427855121446,0.9921942284097157,0.9941456713072868,0.9960971142048578,0.998048557102429,1.0,1.001951442897571,1.0039028857951422,1.0058543286927133,1.0078057715902842,1.0097572144878553,1.0117086573854264,1.0136601002829977,1.0156115431805686,1.0175629860781397,1.0195144289757108,1.0214658718732819,1.0234173147708527,1.025368757668424,1.0264533341053115,1.027537910542199,1.0286224869790863,1.0297070634159737,1.0307916398528612,1.0318762162897486,1.032960792726636,1.0340453691635234,1.0351299456004108,1.0362145220372985,1.0372990984741859,1.0383836749110733,1.0394682513479607,1.0405528277848481,1.0416374042217356
24-0-ABAG2021-single_family_dwelling_units,SFDU,MAR,0.9438074179882792,0.9518349297042392,0.9598624414201994,0.9678899531361594,0.9759174648521197,0.9839449765680798,0.9919724882840397,1.0,1.00802751171596,1.0160550234319203,1.0240825351478804,1.0321100468638404,1.0401375585798005,1.0481650702957606,1.0561925820117208,1.064220093727681,1.072247605443641,1.0802751171596012,1.0883026288755613,1.0963301405915216,1.1043576523074816,1.1052610123502689,1.106164372393056,1.1070677324358436,1.1079710924786308,1.108874452521418,1.1097778125642053,1.1106811726069927,1.11158453264978,1.1124878926925674,1.1133912527353547,1.114294612778142,1.1151979728209291,1.1161013328637164,1.1170046929065038,1.117908052949291
24-0-ABAG2021-multi_family_dwelling_units,MFDU,SF,0.8949212116739653,0.9099324671491131,0.9249437226242608,0.9399549780994089,0.9549662335745567,0.9699774890497044,0.9849887445248522,1.0,1.015011255475148,1.0300225109502958,1.0450337664254437,1.0600450219005912,1.075056277375739,1.090067532850887,1.105078788326035,1.1200900438011827,1.1351012992763305,1.1501125547514783,1.1651238102266261,1.180135065701774,1.1951463211769218,1.2212483388509463,1.2473503565249708,1.2734523741989954,1.29955439187302,1.3256564095470444,1.3517584272210688,1.3778604448950935,1.4039624625691178,1.4300644802431424,1.456166497917167,1.4822685155911914,1.508370533265216,1.5344725509392405,1.560574568613265,1.5866765862872896
24-0-ABAG2021-multi_family_dwelling_units,MFDU,SM,0.7948274314507767,0.82413779838638,0.8534481653219833,0.8827585322575868,0.9120688991931901,0.9413792661287934,0.9706896330643967,1.0,1.0293103669356034,1.0586207338712068,1.08793110080681,1.1172414677424134,1.1465518346780166,1.17586220161362,1.2051725685492232,1.2344829354848266,1.2637933024204302,1.2931036693560334,1.3224140362916368,1.35172440322724,1.3810347701628434,1.4175566248957792,1.4540784796287152,1.490600334361651,1.527122189094587,1.5636440438275228,1.6001658985604588,1.6366877532933946,1.6732096080263306,1.7097314627592664,1.7462533174922024,1.7827751722251381,1.8192970269580742,1.85581888169101,1.8923407364239457,1.9288625911568817
24-0-ABAG2021-multi_family_dwelling_units,MFDU,SNC,0.7360972749175128,0.7737976642150111,0.8114980535125091,0.8491984428100073,0.8868988321075054,0.9245992214050037,0.9622996107025019,1.0,1.0377003892974983,1.0754007785949964,1.1131011678924945,1.1508015571899928,1.1885019464874909,1.226202335784989,1.2639027250824872,1.3016031143799855,1.3393035036774836,1.3770038929749817,1.4147042822724798,1.452404671569978,1.4901050608674764,1.527245329646822,1.5643855984261676,1.601525867205513,1.6386661359848584,1.6758064047642038,1.7129466735435495,1.7500869423228949,1.7872272111022403,1.8243674798815857,1.8615077486609315,1.898648017440277,1.9357882862196223,1.972928554998968,2.0100688237783135,2.047209092557659
24-0-ABAG2021-multi_family_dwelling_units,MFDU,ALA,0.7533826086385158,0.7886136645472993,0.8238447204560827,0.8590757763648662,0.8943068322736496,0.929537888182433,0.9647689440912165,1.0,1.0352310559087832,1.0704621118175668,1.1056931677263502,1.1409242236351338,1.1761552795439172,1.2113863354527006,1.2466173913614842,1.2818484472702674,1.317079503179051,1.3523105590878344,1.3875416149966178,1.4227726709054014,1.4580037268141846,1.4778954598964353,1.4977871929786863,1.517678926060937,1.537570659143188,1.5574623922254385,1.5773541253076893,1.5972458583899403,1.6171375914721908,1.6370293245544418,1.6569210576366924,1.6768127907189432,1.6967045238011942,1.7165962568834447,1.7364879899656958,1.7563797230479463
24-0-ABAG2021-multi_family_dwelling_units,MFDU,CC,0.7954456859939409,0.8246677308519493,0.8538897757099578,0.8831118205679663,0.9123338654259747,0.9415559102839831,0.9707779551419916,1.0,1.0292220448580085,1.0584440897160168,1.0876661345740253,1.116888179432034,1.1461102242900423,1.1753322691480508,1.204554314006059,1.2337763588640676,1.262998403722076,1.2922204485800843,1.3214424934380926,1.3506645382961013,1.3798865831541098,1.3955060090768128,1.4111254349995157,1.4267448609222189,1.4423642868449218,1.4579837127676247,1.4736031386903277,1.4892225646130306,1.5048419905357338,1.5204614164584367,1.5360808423811396,1.5517002683038426,1.5673196942265455,1.5829391201492486,1.5985585460719516,1.6141779719946545
24-0-ABAG2021-multi_family_dwelling_units,MFDU,SOL,0.9690293964892535,0.97345376841936,0.9778781403494667,0.9823025122795734,0.98672688420968,0.9911512561397867,0.9955756280698933,1.0,1.0044243719301067,1.0088487438602134,1.01327311579032,1.0176974877204268,1.0221218596505335,1.02654623158064,1.0309706035107467,1.0353949754408533,1.03981934737096,1.0442437193010667,1.0486680912311732,1.05309246316128,1.0575168350913866,1.0669460861970932,1.0763753373027998,1.0858045884085064,1.095233839514213,1.1046630906199193,1.1140923417256259,1.1235215928313325,1.132950843937039,1.1423800950427456,1.1518093461484522,1.1612385972541586,1.1706678483598651,1.1800970994655717,1.1895263505712783,1.198955601676985
24-0-ABAG2021-multi_family_dwelling_units,MFDU,NAP,0.96707772028599,0.9717809031022772,0.9764840859185643,0.9811872687348515,0.9858904515511386,0.9905936343674258,0.9952968171837129,1.0,1.0047031828162873,1.0094063656325745,1.0141095484488616,1.0188127312651487,1.0235159140814358,1.028219096897723,1.03292227971401,1.0376254625302972,1.0423286453465843,1.0470318281628714,1.0517350109791588,1.056438193795446,1.061141376611733,1.0659028110191748,1.070664245426617,1.075425679834059,1.080187114241501,1.0849485486489432,1.089709983056385,1.094471417463827,1.099232851871269,1.103994286278711,1.1087557206861531,1.1135171550935952,1.1182785895010372,1.1230400239084792,1.1278014583159213,1.1325628927233633
24-0-ABAG2021-multi_family_dwelling_units,MFDU,SON,0.9098350424721582,0.9227157506904213,0.9355964589086844,0.9484771671269475,0.9613578753452107,0.9742385835634738,0.9871192917817369,1.0,1.0128807082182631,1.0257614164365263,1.0386421246547892,1.0515228328730526,1.0644035410913155,1.0772842493095787,1.0901649575278418,1.103045665746105,1.1159263739643681,1.1288070821826313,1.1416877904008944,1.1545684986191573,1.1674492068374205,1.1831311455950972,1.1988130843527742,1.214495023110451,1.2301769618681277,1.2458589006258045,1.2615408393834815,1.2772227781411583,1.292904716898835,1.308586655656512,1.3242685944141885,1.3399505331718655,1.3556324719295423,1.3713144106872188,1.3869963494448958,1.4026782882025728
24-0-ABAG2021-multi_family_dwelling_units,MFDU,MAR,0.8668895702310545,0.8859053459123324,0.9049211215936104,0.9239368972748881,0.9429526729561661,0.9619684486374441,0.980984224318722,1.0,1.0190157756812779,1.0380315513625558,1.0570473270438336,1.0760631027251117,1.0950788784063896,1.1140946540876675,1.1331104297689454,1.1521262054502233,1.1711419811315014,1.1901577568127792,1.2091735324940571,1.228189308175335,1.2472050838566129,1.2597727227544615,1.2723403616523101,1.2849080005501587,1.2974756394480071,1.310043278345856,1.3226109172437044,1.335178556141553,1.3477461950394016,1.3603138339372502,1.3728814728350986,1.3854491117329473,1.398016750630796,1.4105843895286445,1.4231520284264931,1.4357196673243415
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,SF,0.9183619287947206,0.9300245103954747,0.9416870919962289,0.9533496735969832,0.9650122551977375,0.9766748367984917,0.9883374183992459,1.0,1.0116625816007543,1.0233251632015083,1.0349877448022626,1.046650326403017,1.058312908003771,1.0699754896045253,1.0816380712052795,1.0933006528060338,1.1049632344067881,1.1166258160075422,1.1282883976082965,1.1399509792090505,1.1516135608098048,1.173320045265575,1.1950265297213454,1.2167330141771158,1.2384394986328862,1.2601459830886563,1.2818524675444267,1.3035589520001971,1.3252654364559675,1.3469719209117377,1.368678405367508,1.3903848898232785,1.4120913742790488,1.433797858734819,1.4555043431905892,1.4772108276463598
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,SM,0.8846403232274773,0.9011202770521234,0.9176002308767696,0.9340801847014155,0.9505601385260616,0.9670400923507078,0.9835200461753538,1.0,1.016479953824646,1.0329599076492921,1.0494398614739382,1.0659198152985843,1.0823997691232305,1.0988797229478764,1.1153596767725227,1.1318396305971687,1.1483195844218148,1.1647995382464609,1.181279492071107,1.197759445895753,1.214239399720399,1.234798426339941,1.2553574529594829,1.2759164795790245,1.2964755061985664,1.3170345328181081,1.33759355943765,1.3581525860571917,1.3787116126767336,1.3992706392962757,1.4198296659158174,1.4403886925353593,1.460947719154901,1.4815067457744429,1.5020657723939848,1.5226247990135264
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,SNC,0.8738459033183561,0.8918679171300194,0.9098899309416829,0.9279119447533465,0.9459339585650098,0.9639559723766732,0.9819779861883366,1.0,1.0180220138116636,1.036044027623327,1.0540660414349903,1.0720880552466536,1.0901100690583172,1.1081320828699806,1.1261540966816441,1.1441761104933075,1.1621981243049708,1.1802201381166342,1.1982421519282977,1.216264165739961,1.2342861795516245,1.2525342452545174,1.2707823109574103,1.2890303766603028,1.3072784423631958,1.3255265080660887,1.3437745737689815,1.3620226394718744,1.3802707051747671,1.3985187708776599,1.4167668365805528,1.4350149022834455,1.4532629679863385,1.4715110336892312,1.4897590993921241,1.5080071650950169
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,ALA,0.8912919800993863,0.9068216972280453,0.9223514143567044,0.9378811314853637,0.9534108486140227,0.9689405657426818,0.9844702828713409,1.0,1.0155297171286592,1.0310594342573183,1.0465891513859775,1.0621188685146365,1.0776485856432956,1.0931783027719548,1.1087080199006139,1.124237737029273,1.1397674541579321,1.1552971712865912,1.1708268884152504,1.1863566055439096,1.2018863226725687,1.2144554297765005,1.227024536880432,1.2395936439843638,1.2521627510882956,1.2647318581922273,1.2773009652961589,1.2898700724000907,1.3024391795040224,1.3150082866079542,1.3275773937118858,1.3401465008158175,1.352715607919749,1.365284715023681,1.3778538221276129,1.3904229292315444
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,CC,0.9746468928950879,0.9782687653386468,0.9818906377822056,0.9855125102257646,0.9891343826693233,0.9927562551128822,0.9963781275564412,1.0,1.0036218724435588,1.0072437448871177,1.0108656173306767,1.0144874897742355,1.0181093622177944,1.0217312346613534,1.025353107104912,1.028974979548471,1.0325968519920299,1.0362187244355887,1.0398405968791478,1.0434624693227064,1.0470843417662654,1.0513243802969838,1.055564418827702,1.0598044573584204,1.064044495889139,1.0682845344198575,1.0725245729505757,1.076764611481294,1.0810046500120125,1.0852446885427312,1.0894847270734493,1.0937247656041678,1.0979648041348862,1.1022048426656046,1.106444881196323,1.1106849197270414
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,SOL,1.148093085348071,1.1269369302983467,1.1057807752486222,1.0846246201988978,1.0634684651491733,1.0423123100994487,1.0211561550497243,1.0,0.9788438449502757,0.9576876899005511,0.9365315348508266,0.9153753798011023,0.8942192247513777,0.8730630697016533,0.8519069146519289,0.8307507596022046,0.80959460455248,0.7884384495027555,0.7672822944530312,0.7461261394033067,0.7249699843535823,0.7256301233676204,0.7262902623816585,0.7269504013956967,0.7276105404097348,0.728270679423773,0.7289308184378112,0.7295909574518493,0.7302510964658875,0.7309112354799256,0.7315713744939637,0.7322315135080019,0.73289165252204,0.7335517915360783,0.7342119305501164,0.7348720695641545
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,NAP,1.1811903978954292,1.1553060553389392,1.1294217127824493,1.1035373702259594,1.0776530276694696,1.0517686851129797,1.0258843425564899,1.0,0.9741156574435101,0.9482313148870203,0.9223469723305304,0.8964626297740405,0.8705782872175506,0.8446939446610607,0.8188096021045709,0.792925259548081,0.7670409169915912,0.7411565744351012,0.7152722318786113,0.6893878893221215,0.6635035467656316,0.6520286246692034,0.6405537025727752,0.6290787804763471,0.6176038583799188,0.6061289362834906,0.5946540141870625,0.5831790920906343,0.5717041699942061,0.560229247897778,0.5487543258013498,0.5372794037049216,0.5258044816084934,0.5143295595120653,0.5028546374156371,0.49137971531920893
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,SON,1.1060028305600118,1.0908595690514387,1.0757163075428655,1.0605730460342926,1.0454297845257194,1.0302865230171463,1.0151432615085731,1.0,0.9848567384914271,0.9697134769828539,0.9545702154742808,0.9394269539657076,0.9242836924571346,0.9091404309485615,0.8939971694399883,0.8788539079314152,0.863710646422842,0.8485673849142691,0.8334241234056959,0.8182808618971228,0.8031376003885498,0.7994691247234766,0.7958006490584035,0.7921321733933304,0.7884636977282573,0.7847952220631842,0.7811267463981112,0.777458270733038,0.773789795067965,0.7701213194028917,0.7664528437378187,0.7627843680727456,0.7591158924076725,0.7554474167425994,0.7517789410775263,0.7481104654124532
24-0-ABAG2021-households_lowest_income_quartile,HHINCQ1,MAR,0.8833593634369457,0.9000223115173821,0.9166852595978183,0.9333482076782548,0.950011155758691,0.9666741038391273,0.9833370519195638,1.0,1.0166629480804363,1.0333258961608727,1.049988844241309,1.0666517923217453,1.0833147404021817,1.099977688482618,1.1166406365630543,1.1333035846434907,1.149966532723927,1.1666294808043634,1.1832924288847997,1.199955376965236,1.2166183250456724,1.2256695848364154,1.2347208446271585,1.2437721044179013,1.2528233642086444,1.2618746239993874,1.2709258837901305,1.2799771435808733,1.2890284033716164,1.2980796631623595,1.3071309229531025,1.3161821827438454,1.3252334425345884,1.3342847023253315,1.3433359621160743,1.3523872219068174
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,SF,0.9661959685243074,0.9710251158779778,0.9758542632316481,0.9806834105853185,0.9855125579389888,0.9903417052926593,0.9951708526463297,1.0,1.0048291473536703,1.0096582947073407,1.014487442061011,1.0193165894146814,1.0241457367683517,1.0289748841220223,1.0338040314756927,1.038633178829363,1.0434623261830334,1.0482914735367037,1.053120620890374,1.0579497682440444,1.0627789155977148,1.0643857568897992,1.0659925981818834,1.0675994394739678,1.0692062807660523,1.0708131220581365,1.072419963350221,1.0740268046423054,1.0756336459343898,1.077240487226474,1.0788473285185585,1.080454169810643,1.0820610111027271,1.0836678523948116,1.085274693686896,1.0868815349789802
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,SM,0.9327944380039486,0.9423952325748131,0.9519960271456775,0.961596821716542,0.9711976162874065,0.980798410858271,0.9903992054291356,1.0,1.0096007945708645,1.019201589141729,1.0288023837125935,1.038403178283458,1.0480039728543225,1.057604767425187,1.0672055619960514,1.076806356566916,1.0864071511377804,1.0960079457086451,1.1056087402795094,1.1152095348503739,1.1248103294212384,1.1349196126196994,1.1450288958181605,1.1551381790166215,1.1652474622150824,1.1753567454135434,1.1854660286120045,1.195575311810465,1.205684595008926,1.2157938782073872,1.2259031614058482,1.236012444604309,1.24612172780277,1.2562310110012311,1.2663402941996922,1.276449577398153
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,SNC,0.8704898690477924,0.8889913163266793,0.9074927636055661,0.9259942108844527,0.9444956581633396,0.9629971054422264,0.9814985527211132,1.0,1.0185014472788867,1.0370028945577734,1.0555043418366603,1.0740057891155472,1.092507236394434,1.1110086836733206,1.1295101309522075,1.1480115782310942,1.1665130255099811,1.1850144727888678,1.2035159200677545,1.2220173673466415,1.2405188146255282,1.256264828402993,1.2720108421804577,1.2877568559579227,1.3035028697353874,1.3192488835128522,1.334994897290317,1.3507409110677815,1.3664869248452465,1.3822329386227112,1.397978952400176,1.4137249661776408,1.4294709799551055,1.4452169937325705,1.4609630075100353,1.4767090212874998
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,ALA,0.8837371556770035,0.9003461334374315,0.9169551111978597,0.9335640889582877,0.9501730667187158,0.9667820444791438,0.9833910222395719,1.0,1.016608977760428,1.033217955520856,1.0498269332812842,1.066435911041712,1.0830448888021402,1.0996538665625684,1.1162628443229965,1.1328718220834244,1.1494807998438523,1.1660897776042807,1.1826987553647086,1.1993077331251367,1.2159167108855646,1.2221730719497867,1.228429433014009,1.2346857940782312,1.2409421551424535,1.2471985162066757,1.2534548772708978,1.25971123833512,1.2659675993993422,1.2722239604635646,1.2784803215277867,1.2847366825920088,1.290993043656231,1.297249404720453,1.3035057657846754,1.3097621268488975
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,CC,0.904075797827033,0.9177792552803139,0.931482712733595,0.945186170186876,0.9588896276401571,0.972593085093438,0.9862965425467191,1.0,1.013703457453281,1.027406914906562,1.0411103723598432,1.054813829813124,1.068517287266405,1.082220744719686,1.0959242021729672,1.1096276596262482,1.1233311170795293,1.13703457453281,1.1507380319860914,1.1644414894393722,1.1781449468926533,1.1853992031220948,1.1926534593515365,1.1999077155809783,1.2071619718104198,1.2144162280398614,1.2216704842693031,1.2289247404987447,1.2361789967281864,1.2434332529576282,1.2506875091870697,1.2579417654165113,1.265196021645953,1.2724502778753948,1.2797045341048363,1.286958790334278
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,SOL,0.9371735103237343,0.9461487231346294,0.9551239359455246,0.9640991487564196,0.9730743615673147,0.9820495743782098,0.9910247871891049,1.0,1.008975212810895,1.0179504256217902,1.0269256384326855,1.0359008512435803,1.0448760640544756,1.0538512768653707,1.0628264896762658,1.071801702487161,1.080776915298056,1.089752128108951,1.0987273409198464,1.1077025537307412,1.1166777665416363,1.1231134155008746,1.1295490644601127,1.1359847134193506,1.142420362378589,1.148856011337827,1.155291660297065,1.1617273092563032,1.1681629582155413,1.1745986071747796,1.1810342561340175,1.1874699050932556,1.1939055540524937,1.2003412030117317,1.20677685197097,1.2132125009302082
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,NAP,0.9482398136973261,0.9556341260262795,0.963028438355233,0.9704227506841864,0.9778170630131398,0.9852113753420931,0.9926056876710466,1.0,1.0073943123289535,1.0147886246579068,1.0221829369868602,1.0295772493158137,1.036971561644767,1.0443658739737205,1.0517601863026738,1.0591544986316273,1.0665488109605807,1.073943123289534,1.0813374356184875,1.088731747947441,1.0961260602763943,1.095165082980616,1.094204105684838,1.0932431283890598,1.0922821510932816,1.0913211737975035,1.0903601965017253,1.0893992192059472,1.088438241910169,1.0874772646143909,1.0865162873186127,1.0855553100228346,1.0845943327270564,1.0836333554312783,1.0826723781355,1.081711400839722
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,SON,0.9295318454612694,0.9395987246810881,0.9496656039009067,0.9597324831207255,0.9697993623405441,0.9798662415603627,0.9899331207801814,1.0,1.0100668792198189,1.0201337584396375,1.0302006376594561,1.0402675168792748,1.0503343960990934,1.060401275318912,1.0704681545387307,1.0805350337585493,1.090601912978368,1.1006687921981866,1.1107356714180054,1.120802550637824,1.1308694298576427,1.1317725967762768,1.1326757636949107,1.1335789306135446,1.1344820975321788,1.1353852644508127,1.1362884313694468,1.137191598288081,1.1380947652067148,1.1389979321253487,1.1399010990439828,1.1408042659626167,1.1417074328812509,1.1426105997998848,1.1435137667185187,1.1444169336371528
24-0-ABAG2021-households_second_income_quartile,HHINCQ2,MAR,0.9280385212972944,0.938318732540538,0.9485989437837816,0.9588791550270254,0.9691593662702691,0.9794395775135127,0.9897197887567564,1.0,1.0102802112432439,1.0205604224864875,1.0308406337297311,1.0411208449729747,1.0514010562162184,1.0616812674594622,1.0719614787027059,1.0822416899459495,1.0925219011891931,1.1028021124324368,1.1130823236756806,1.1233625349189242,1.1336427461621679,1.1383725898360353,1.1431024335099027,1.1478322771837701,1.1525621208576375,1.157291964531505,1.1620218082053724,1.1667516518792396,1.1714814955531072,1.1762113392269746,1.180941182900842,1.1856710265747095,1.1904008702485769,1.1951307139224443,1.1998605575963117,1.2045904012701791
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,SF,0.97823558934058,0.9813447908633542,0.9844539923861285,0.9875631939089028,0.9906723954316772,0.9937815969544515,0.9968907984772256,1.0,1.0031092015227743,1.0062184030455485,1.0093276045683228,1.012436806091097,1.0155460076138714,1.0186552091366459,1.0217644106594201,1.0248736121821942,1.0279828137049685,1.0310920152277427,1.0342012167505172,1.0373104182732915,1.0404196197960658,1.0497472243643886,1.0590748289327114,1.0684024335010345,1.077730038069357,1.0870576426376801,1.096385247206003,1.1057128517743258,1.1150404563426488,1.1243680609109714,1.1336956654792945,1.1430232700476173,1.15235087461594,1.1616784791842631,1.1710060837525857,1.1803336883209088
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,SM,0.9674362461347933,0.97208821097268,0.9767401758105667,0.9813921406484534,0.98604410548634,0.9906960703242267,0.9953480351621133,1.0,1.0046519648378867,1.0093039296757733,1.01395589451366,1.0186078593515466,1.0232598241894333,1.02791178902732,1.0325637538652066,1.0372157187030933,1.04186768354098,1.0465196483788666,1.0511716132167535,1.05582357805464,1.0604755428925268,1.0710717285687599,1.081667914244993,1.0922640999212263,1.1028602855974594,1.1134564712736927,1.1240526569499258,1.1346488426261587,1.145245028302392,1.1558412139786252,1.1664373996548583,1.1770335853310916,1.1876297710073247,1.198225956683558,1.2088221423597911,1.2194183280360242
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,SNC,0.9098816695388732,0.9227557167476056,0.935629763956338,0.9485038111650704,0.9613778583738029,0.9742519055825352,0.9871259527912676,1.0,1.0128740472087323,1.0257480944174648,1.0386221416261971,1.0514961888349297,1.064370236043662,1.0772442832523943,1.0901183304611268,1.1029923776698591,1.1158664248785917,1.128740472087324,1.1416145192960563,1.1544885665047888,1.1673626137135211,1.185030270777064,1.2026979278406067,1.2203655849041495,1.2380332419676923,1.255700899031235,1.2733685560947778,1.2910362131583206,1.3087038702218632,1.3263715272854062,1.344039184348949,1.3617068414124918,1.3793744984760345,1.3970421555395771,1.41470981260312,1.4323774696666627
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,ALA,0.9310244150606252,0.9408780700519644,0.9507317250433037,0.9605853800346429,0.9704390350259822,0.9802926900173214,0.9901463450086607,1.0,1.009853654991339,1.0197073099826783,1.0295609649740178,1.0394146199653571,1.0492682749566964,1.0591219299480354,1.0689755849393747,1.078829239930714,1.0886828949220533,1.0985365499133926,1.1083902049047318,1.1182438598960711,1.1280975148874104,1.1349848957404416,1.1418722765934723,1.1487596574465035,1.1556470382995347,1.162534419152566,1.169421800005597,1.1763091808586281,1.183196561711659,1.1900839425646903,1.1969713234177213,1.2038587042707525,1.2107460851237837,1.2176334659768149,1.2245208468298456,1.2314082276828768
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,CC,0.93093878552809,0.9408046733097912,0.9506705610914928,0.9605364488731942,0.9704023366548957,0.9802682244365971,0.9901341122182985,1.0,1.0098658877817013,1.019731775563403,1.0295976633451043,1.0394635511268056,1.0493294389085073,1.0591953266902085,1.06906121447191,1.0789271022536115,1.0887929900353128,1.0986588778170143,1.1085247655987158,1.1183906533804173,1.1282565411621186,1.1400361882684351,1.1518158353747516,1.1635954824810681,1.1753751295873847,1.1871547766937012,1.1989344238000177,1.2107140709063342,1.2224937180126507,1.2342733651189672,1.2460530122252838,1.2578326593316003,1.2696123064379168,1.2813919535442333,1.2931716006505498,1.3049512477568663
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,SOL,0.972915723614485,0.9767849059552728,0.9806540882960606,0.9845232706368486,0.9883924529776364,0.9922616353184243,0.9961308176592122,1.0,1.003869182340788,1.0077383646815756,1.0116075470223636,1.0154767293631515,1.0193459117039392,1.023215094044727,1.027084276385515,1.0309534587263027,1.0348226410670907,1.0386918234078786,1.0425610057486663,1.0464301880894542,1.0502993704302421,1.0620978714055522,1.0738963723808626,1.0856948733561729,1.097493374331483,1.1092918753067933,1.1210903762821036,1.1328888772574137,1.144687378232724,1.1564858792080344,1.1682843801833445,1.1800828811586548,1.191881382133965,1.2036798831092752,1.2154783840845855,1.2272768850598959
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,NAP,0.9669791022020763,0.9716963733160653,0.9764136444300545,0.9811309155440435,0.9858481866580328,0.9905654577720218,0.9952827288860108,1.0,1.0047172711139891,1.0094345422279782,1.0141518133419674,1.0188690844559563,1.0235863555699456,1.0283036266839345,1.0330208977979238,1.0377381689119127,1.0424554400259018,1.047172711139891,1.05188998225388,1.0566072533678692,1.0613245244818583,1.0696142438909768,1.077903963300095,1.0861936827092136,1.094483402118332,1.1027731215274503,1.1110628409365688,1.1193525603456873,1.1276422797548058,1.135931999163924,1.1442217185730426,1.152511437982161,1.1608011573912793,1.1690908768003978,1.1773805962095163,1.1856703156186346
24-0-ABAG2021-households_third_income_quartile,HHINCQ3,SON,0.9723774799305239,0.9763235542261633,0.9802696285218028,0.9842157028174422,0.9881617771130816,0.9921078514087212,0.9960539257043606,1.0,1.0039460742956394,1.0078921485912788,1.0118382228869183,1.0157842971825577,1.0197303714781971,1.0236764457738368,1.0276225200694762,1.0315685943651156,1.035514668660755,1.0394607429563945,1.0434068172520339,1.0473528915476733,1.0512989658433127,1.060676798919081,1.0700546319948496,1.079432465070618,1.0888102981463865,1.0981881312221549,1.1075659642979234,1.1169437973736918,1.1263216304494603,1.1356994635252289,1.1450772966009972,1.1544551296767656,1.1638329627525341,1.1732107958283025,1.182588628904071,1.1919664619798394
